cat,word/character,pronunciation,definition,code,alt
1955,仲兄,zhòng,仲兄 zhòngxiōng 2ndeldest brother,t,
1956,嘻,xī,"exclamation of surprise, Alas!, My! (=嘻嘻 xīxī) sound of giggling",s,
1956,嘻,xī,"exclamation of surprise, Alas!, My! (=嘻嘻 xīxī) sound of giggling",t,
1957,吩,fēn,"吩咐 fēnfù tell, instruct",s,
1957,吩,fēn,"吩咐 fēnfù tell, instruct",t,
1958,棉,mián,cotton,s,
1958,棉,mián,cotton,t,
1959,孟,mèng,"eldest son, first month of season, <family name>",s,
1959,孟,mèng,"eldest son, first month of season, <family name>",t,
1960,撑,chēng,"prop up, support, keep up, fill to bursting",s,
1960,撐,chēng,"prop up, support, keep up, fill to bursting",t,
1961,炉,lú,"(=炉子 lúzi) stove, oven, furnace",s,
1961,爐,lú,"(=炉子 lúzi) stove, oven, furnace",t,
1962,泄,xiè,"leak, drain, divulge, release",s,
1962,泄,xiè,"leak, drain, divulge, release",t,
1962,泄沓,yì," yìtà garrulous and disorderly, easygoing",s,
1962,泄沓,yì,"泄沓 yìtà garrulous and disorderly, easygoing",t,
1963,葬,zàng,(=埋葬 máizàng) bury (the dead),s,
1963,葬,zàng,(=埋葬 máizàng) bury (the dead),t,
1963,葬礼,zàng, zànglǐ funeral,s,
1963,葬礼,zàng,葬礼 zànglǐ funeral,t,
1964,搜,sōu,search,s,
1964,搜,sōu,search,t,
1964,搜集,sōu, sōují collect,s,
1964,搜集,sōu,搜集 sōují collect,t,
1964,搜查,sōu, sōuchá search,s,
1964,搜查,sōu,搜查 sōuchá search,t,
1964,搜索,sōu, sōusuǒ look for,s,
1964,搜索,sōu,搜索 sōusuǒ look for,t,
1965,添,tiān,"add, increase",s,
1965,添,tiān,"add, increase",t,
1966,遵,zūn,obey,s,
1966,遵,zūn,obey,t,
1966,遵守,zūn, zūnshǒu comply with,s,
1966,遵守,zūn,遵守 zūnshǒu comply with,t,
1966,遵照,zūn," zūnzhào obey, conform to",s,
1966,遵照,zūn,"遵照 zūnzhào obey, conform to",t,
1967,迪,dí,"<archaic> enlighten, guide",s,
1967,迪,dí,"<archaic> enlighten, guide",t,
1968,伪,wěi,"false, fake",s,
1968,偽,wěi,"false, fake",t,
1968,虚伪,wěi," xūwěi false, hypocritical",s,
1968,虚伪,wěi,"虚伪 xūwěi false, hypocritical",t,
1968,伪币,wěi, wěibì counterfeit money,s,
1968,伪币,wěi,伪币 wěibì counterfeit money,t,
1969,兆,zhào,"omen, million, mega",s,
1969,兆,zhào,"omen, million, mega",t,
1970,欠,qiàn,"owe, lack, lean forward",s,
1970,欠,qiàn,"owe, lack, lean forward",t,
1970,哈欠,qiàn, hāqiàn yawn,s,
1970,哈欠,qiàn,哈欠 hāqiàn yawn,t,
1971,谅,liàng,(=原谅 yuánliàng) forgive,s,
1971,諒,liàng,(=原谅 yuánliàng) forgive,t,
1972,炎,yán,"(=炎热 yánrè) burning hot, (=发炎 fāyán) inflammation",s,
1972,炎,yán,"(=炎热 yánrè) burning hot, (=发炎 fāyán) inflammation",t,
1973,氛,fēn,气氛 qìfēn atmosphere,s,
1973,氛,fēn,气氛 qìfēn atmosphere,t,
1974,杖,zhàng,"cane, caning, flogging, (=手杖 shǒuzhàng) staff, walking stick",s,
1974,杖,zhàng,"cane, caning, flogging, (=手杖 shǒuzhàng) staff, walking stick",t,
1975,瞎,xiā,"become blind, pointlessly",s,
1975,瞎,xiā,"become blind, pointlessly",t,
1975,瞎子,xiā, xiāzi blind person,s,
1975,瞎子,xiā,瞎子 xiāzi blind person,t,
1976,钓,diào,(=钓鱼 diàoyú) to fish,s,
1976,釣,diào,(=钓鱼 diàoyú) to fish,t,
1976,钓钩,diào, diàogōu fishing hook,s,
1976,钓钩,diào,钓钩 diàogōu fishing hook,t,
1977,肠,cháng,intestine,s,
1977,腸,cháng,intestine,t,
1978,披,pī,"drape over one's shoulders, open",s,
1978,披,pī,"drape over one's shoulders, open",t,
1979,剥,bāo,"shell, peel",s,
1979,剝,bāo,"shell, peel",t,
1979,剥削,bō, bōxuē exploitation,s,
1979,剥削,bō,剥削 bōxuē exploitation,t,
1980,誓,shì,(=发誓 fāshì) swear,s,
1980,誓,shì,(=发誓 fāshì) swear,t,
1980,誓言,shì, shìyán oath,s,
1980,誓言,shì,誓言 shìyán oath,t,
1981,赚,zhuàn,"gain, profit",s,
1981,賺,zhuàn,"gain, profit",t,
1981,赚,zuàn,cheat,s,
1981,賺,zuàn,cheat,t,
1982,役,yì,"labor, required service, (=战役 zhànyì) battle",s,
1982,役,yì,"labor, required service, (=战役 zhànyì) battle",t,
1982,兵役,yì, bīngyì military service,s,
1982,兵役,yì,兵役 bīngyì military service,t,
1982,奴役,yì, núyì enslave,s,
1982,奴役,yì,奴役 núyì enslave,t,
1983,泡,pào,"soak, bubble",s,
1983,泡,pào,"soak, bubble",t,
1983,泡菜,pào, pàocài pickle,s,
1983,泡菜,pào,泡菜 pàocài pickle,t,
1983,泡沫,pào, pàomò foam,s,
1983,泡沫,pào,泡沫 pàomò foam,t,
1983,泡,pāo,spongy,s,
1983,泡,pāo,spongy,t,
1984,逆,nì,"go against, disobey, be contrary to",s,
1984,逆,nì,"go against, disobey, be contrary to",t,
1984,汉英逆引词典,nì, Hanyǔ nì yǐn cídiǎn Reverse Chinese-English dictionary,s,
1984,汉英逆引词典,nì,汉英逆引词典 Hanyǔ nì yǐn cídiǎn Reverse Chinese-English dictionary,t,
1985,矮,ǎi,"short (not tall), low",s,
1985,矮,ǎi,"short (not tall), low",t,
1985,矮子,ǎi, ǎizi dwarf,s,
1985,矮子,ǎi,矮子 ǎizi dwarf,t,
1986,吊,diào,"hang, lift up, let down with rope, crane, mourn, revoke",s,
1986,吊,diào,"hang, lift up, let down with rope, crane, mourn, revoke",t,
1987,填,tián,"fill, stuff, fill in (form)",s,
1987,填,tián,"fill, stuff, fill in (form)",t,
1988,嘉,jiā,"good, fine, praise",s,
1988,嘉,jiā,"good, fine, praise",t,
1989,烛,zhú,蜡烛 làzhú candle,s,
1989,燭,zhú,蜡烛 làzhú candle,t,
1990,厦,shà,"大厦 dàshà tall building, mansion",s,
1990,廈,shà,"大厦 dàshà tall building, mansion",t,
1990,厦门,Xià, Xiàmén Amoy,s,
1990,厦门,Xià,厦门 Xiàmén Amoy,t,
1991,夕,xī,"evening, sunset",s,
1991,夕,xī,"evening, sunset",t,
1991,夕阳,xī, xīyáng the setting sun,s,
1991,夕阳,xī,夕阳 xīyáng the setting sun,t,
1992,衰,shuāi,"衰弱 shuāiruò weak, feeble",s,
1992,衰,shuāi,"衰弱 shuāiruò weak, feeble",t,
1992,衰老,shuāi, shuāilǎo decrepit,s,
1992,衰老,shuāi,衰老 shuāilǎo decrepit,t,
1992,衰退,shuāi," shuāituì fail, decline",s,
1992,衰退,shuāi,"衰退 shuāituì fail, decline",t,
1992,等衰,cuī," děngcuī rank, grade",s,
1992,等衰,cuī,"等衰 děngcuī rank, grade",t,
1993,液,yè,"fluid, (=液体 yètǐ) liquid",s,
1993,液,yè,"fluid, (=液体 yètǐ) liquid",t,
1994,薛,Xuē,<family name>,s,
1994,薛,Xuē,<family name>,t,
1995,仆,pū,fall forward,s,
1995,仆,pū,fall forward,t,
1995,颠仆,pū," diānpū fall (down), fall into disgrace",s,
1995,颠仆,pū,"颠仆 diānpū fall (down), fall into disgrace",t,
1995,僕,pú,仆人 púrén servant,t,
1995,僕) 仆人,pú, púrén servant,s,
1995,僕) 仆人,pú,(F 僕) 仆人 púrén servant,t,
1996,迈,mài,"step, stride, old",s,
1996,邁,mài,"step, stride, old",t,
1997,齿,chǐ,(=牙齿 yáchǐ) tooth,s,
1997,齒,chǐ,(=牙齿 yáchǐ) tooth,t,
1998,谨,jǐn,"(=谨慎 jǐnshèn) cautious, sincerely",s,
1998,謹,jǐn,"(=谨慎 jǐnshèn) cautious, sincerely",t,
1999,呈,chéng,to present,s,
1999,呈,chéng,to present,t,
1999,呈现,chéng, chéngxiàn appear,s,
1999,呈现,chéng,呈现 chéngxiàn appear,t,
1999,呈报,chéng, chéngbào submit a report,s,
1999,呈报,chéng,呈报 chéngbào submit a report,t,
2000,昂,áng,"(=昂首 ángshǒu) hold one's head high, high, soaring",s,
2000,昂,áng,"(=昂首 ángshǒu) hold one's head high, high, soaring",t,
2001,抄,chāo,copy search and confiscate,s,
2001,抄,chāo,copy search and confiscate,t,
2001,抄写,chāo, chāoxiě transcribe,s,
2001,抄写,chāo,抄写 chāoxiě transcribe,t,
2002,弥,mí,弥漫 mímiàn fill the air,s,
2002,彌,mí,弥漫 mímiàn fill the air,t,
2002,弥补,mí," míbǔ make up for, remedy",s,
2002,弥补,mí,"弥补 míbǔ make up for, remedy",t,
2003,渴,kě,(=口渴 kǒukě) thirsty,s,
2003,渴,kě,(=口渴 kǒukě) thirsty,t,
2003,渴望,kě," kěwàng thirst for, long for",s,
2003,渴望,kě,"渴望 kěwàng thirst for, long for",t,
2004,梯,tī,"(=梯子 tīzi) ladder, (=楼梯 lóutī) stairs",s,
2004,梯,tī,"(=梯子 tīzi) ladder, (=楼梯 lóutī) stairs",t,
2005,疏,shū,"sparse, scanty",s,
2005,疏,shū,"sparse, scanty",t,
2005,疏忽,shū, shūhu carelessness,s,
2005,疏忽,shū,疏忽 shūhu carelessness,t,
2006,耗,hào,"(=消耗 xiāohào, =耗费 hàofèi) consume",s,
2006,耗,hào,"(=消耗 xiāohào, =耗费 hàofèi) consume",t,
2006,耗子,hào," hàozi mouse, rat",s,
2006,耗子,hào,"耗子 hàozi mouse, rat",t,
2007,瞪,dèng,"open (one's eyes) wide, stare, glare",s,
2007,瞪,dèng,"open (one's eyes) wide, stare, glare",t,
2007,瞪眼,dèng," dèngyǎn stare, stare down",s,
2007,瞪眼,dèng,"瞪眼 dèngyǎn stare, stare down",t,
2008,斥,chì,排斥 páichì reject,s,
2008,斥,chì,排斥 páichì reject,t,
2008,"驳斥 bóchì refute, denounce, reject, 斥责",chì, chìzé denounce,s,
2008,"驳斥 bóchì refute, denounce, reject, 斥责",chì,"驳斥 bóchì refute, denounce, reject, 斥责 chìzé denounce",t,
2009,夸,kuā,brag,s,
2009,誇,kuā,brag,t,
2009,夸大,kuā, kuādà exaggerate,s,
2009,夸大,kuā,夸大 kuādà exaggerate,t,
2010,蒂,dì,stem of a fruid,s,
2010,蒂,dì,stem of a fruid,t,
2010,烟蒂,dì, yāndì cigarette butt,s,
2010,烟蒂,dì,烟蒂 yāndì cigarette butt,t,
2010,阴蒂,dì, yīndì clitoris,s,
2010,阴蒂,dì,阴蒂 yīndì clitoris,t,
2011,剪,jiǎn,(=剪刀 jiǎndāo) scissors,s,
2011,剪,jiǎn,(=剪刀 jiǎndāo) scissors,t,
2012,娶,qǔ,"marry (a woman), take a wife, get married",s,
2012,娶,qǔ,"marry (a woman), take a wife, get married",t,
2013,痕,hén,"痕迹 hénjì mark, trace, vestige",s,
2013,痕,hén,"痕迹 hénjì mark, trace, vestige",t,
2013,伤痕,hén, shānghén scar,s,
2013,伤痕,hén,伤痕 shānghén scar,t,
2014,弗,fú,<archaic> not,s,
2014,弗,fú,<archaic> not,t,
2015,姚,Yáo,<family name>,s,
2015,姚,Yáo,<family name>,t,
2016,债,zhài,debt,s,
2016,債,zhài,debt,t,
2017,妥,tuǒ,"appropriate, ready",s,
2017,妥,tuǒ,"appropriate, ready",t,
2018,璃,lí,玻璃 bōli glass,s,
2018,璃,lí,玻璃 bōli glass,t,
2018,琉璃,lí, liúlí coloured glaze,s,
2018,琉璃,lí,琉璃 liúlí coloured glaze,t,
2019,掏,tāo,"pull out, fish out (from pocket, etc.), dig",s,
2019,掏,tāo,"pull out, fish out (from pocket, etc.), dig",t,
2020,刹,shā,"(=刹车) brake, stop",s,
2020,剎,shā,"(=刹车) brake, stop",t,
2020,刹那,chà," chànà instant, split second",s,
2020,刹那,chà,"刹那 chànà instant, split second",t,
2021,晶,jīng,bright,s,
2021,晶,jīng,bright,t,
2021,水晶,jīng, shuǐjīng (rock) crystal,s,
2021,水晶,jīng,水晶 shuǐjīng (rock) crystal,t,
2021,晶体管,jīng, jīngtǐguǎn transistor,s,
2021,晶体管,jīng,晶体管 jīngtǐguǎn transistor,t,
2021,晶营,jīng, jīngyíng sparkling,s,
2021,晶营,jīng,晶营 jīngyíng sparkling,t,
2022,衷,zhōng,"inner feelings, middle",s,
2022,衷,zhōng,"inner feelings, middle",t,
2022,衷心,zhōng, zhōngxīn wholehearted,s,
2022,衷心,zhōng,衷心 zhōngxīn wholehearted,t,
2022,无动于衷,zhōng," wú dòng yú zhōng indifferent, unconcerned",s,
2022,无动于衷,zhōng,"无动于衷 wú dòng yú zhōng indifferent, unconcerned",t,
2023,肤,fū,(=皮肤 pífu) skin,s,
2023,膚,fū,(=皮肤 pífu) skin,t,
2023,肤色,fū, fūsè color of skin,s,
2023,肤色,fū,肤色 fūsè color of skin,t,
2024,鹿,lù,deer,s,
2024,鹿,lù,deer,t,
2025,拓,tà,make rubbings from stone/bronze,s,
2025,拓,tà,make rubbings from stone/bronze,t,
2025,拓,tuò,"open up, develop",s,
2025,拓,tuò,"open up, develop",t,
2026,卓,zhuó,"tall, <family name>, (=卓越 zhuóyuè) outstanding",s,
2026,卓,zhuó,"tall, <family name>, (=卓越 zhuóyuè) outstanding",t,
2027,症,zhèng,disease,s,
2027,癥,zhèng,disease,t,
2027,健忘症,zhèng, jiànwàngzhèng amnesia,s,
2027,健忘症,zhèng,健忘症 jiànwàngzhèng amnesia,t,
2027,症结,zhēng," zhēngjié crucial reason, obstruction of the bowels",s,
2027,症结,zhēng,"症结 zhēngjié crucial reason, obstruction of the bowels",t,
2028,糖,táng,"sugar, (=糖果 tángguǒ) candy",s,
2028,糖,táng,"sugar, (=糖果 tángguǒ) candy",t,
2028,糖醋,táng, tángcù sweet and sour,s,
2028,糖醋,táng,糖醋 tángcù sweet and sour,t,
2029,钦,qīn,"by the emperor himself, respect, (=钦佩 qīnpèi) admire",s,
2029,欽,qīn,"by the emperor himself, respect, (=钦佩 qīnpèi) admire",t,
2029,钦差,qīn, qīnchāi imperial envoy,s,
2029,钦差,qīn,钦差 qīnchāi imperial envoy,t,
2030,绵,mián,连绵 unbroken,s,
2030,綿,mián,连绵 unbroken,t,
2030,海绵,mián, sponge,s,
2030,海绵,mián,海绵 sponge,t,
2030,软绵绵,miān, soft,s,
2030,软绵绵,miān,软绵绵 soft,t,
2031,哩,lī,<used as for sound value>,s,
2031,哩,lī,<used as for sound value>,t,
2031,英里,lǐ, Yīnglǐ) Britittish mile,s,
2031,英里,lǐ,(=英里 Yīnglǐ) Britittish mile,t,
2032,诱,yòu,"guide, lead, lure",s,
2032,誘,yòu,"guide, lead, lure",t,
2033,枯,kū,"withered, dried up, dull",s,
2033,枯,kū,"withered, dried up, dull",t,
2034,歇,xiē,have a rest,s,
2034,歇,xiē,have a rest,t,
2034,间歇,xiē, jiànxiē intermission,s,
2034,间歇,xiē,间歇 jiànxiē intermission,t,
2035,塑,sù,"model, mould",s,
2035,塑,sù,"model, mould",t,
2035,塑料,sù, sùliào plastic,s,
2035,塑料,sù,塑料 sùliào plastic,t,
2035,塑像,sù, sùxiàng statue,s,
2035,塑像,sù,塑像 sùxiàng statue,t,
2036,妨,fáng,"(=妨碍 fáng'ài) hinder, impede, harm",s,
2036,妨,fáng,"(=妨碍 fáng'ài) hinder, impede, harm",t,
2036,不妨,fáng," bùfáng might as well, no harm in...",s,
2036,不妨,fáng,"不妨 bùfáng might as well, no harm in...",t,
2037,豫,yù,short name for Henan,s,
2037,豫,yù,short name for Henan,t,
2037,犹豫,yù, yóuyù hesitate,s,
2037,犹豫,yù,犹豫 yóuyù hesitate,t,
2038,抑,yì,"press down, restrain",s,
2038,抑,yì,"press down, restrain",t,
2038,抑制,yì," yìzhì restrain, inhibition",s,
2038,抑制,yì,"抑制 yìzhì restrain, inhibition",t,
2039,珊,shān,珊瑚 shānhú coral,s,
2039,珊,shān,珊瑚 shānhú coral,t,
2039,珊瑚礁,shān, shānhújiāo coral reef,s,
2039,珊瑚礁,shān,珊瑚礁 shānhújiāo coral reef,t,
2040,棍,gùn,"(棍子) rod, stick",s,
2040,棍,gùn,"(棍子) rod, stick",t,
2040,拐棍,gùn, guǎigùn walking stick,s,
2040,拐棍,gùn,拐棍 guǎigùn walking stick,t,
2041,晋,jìn,"enter, advance, promote, a dynasty (265-420), <family name>, short name for Shanxi province",s,
2041,晉,jìn,"enter, advance, promote, a dynasty (265-420), <family name>, short name for Shanxi province",t,
2042,淋,lín,"pour, drench",s,
2042,淋,lín,"pour, drench",t,
2042,冰淇淋,lín, bīngqilín ice cream,s,
2042,冰淇淋,lín,冰淇淋 bīngqilín ice cream,t,
2042,淋,lìn,"strain, filter",s,
2042,淋,lìn,"strain, filter",t,
2042,湿淋淋,līn, shīlīnlīn drenched,s,
2042,湿淋淋,līn,湿淋淋 shīlīnlīn drenched,t,
2043,悦,yuè,"(=喜悦 xǐyuè) happy, joyful, delighted",s,
2043,悅,yuè,"(=喜悦 xǐyuè) happy, joyful, delighted",t,
2044,敦,dūn,"敦厚 dūnhòu honest, sincere",s,
2044,敦,dūn,"敦厚 dūnhòu honest, sincere",t,
2044,敦煌,dūn, Dūnhuáng (in Gansu),s,
2044,敦煌,dūn,敦煌 Dūnhuáng (in Gansu),t,
2044,敦,duì,ancient vessel,s,
2044,敦,duì,ancient vessel,t,
2045,艳,yàn,"beauteous, amorous, (=艳丽 yànlì) gorgeous, respendent",s,
2045,艷,yàn,"beauteous, amorous, (=艳丽 yànlì) gorgeous, respendent",t,
2045,鲜艳,yàn, xiānyàn bright (color),s,
2045,鲜艳,yàn,鲜艳 xiānyàn bright (color),t,
2046,玻,bō,玻璃 bōli glass,s,
2046,玻,bō,玻璃 bōli glass,t,
2047,砸,zá,"strike, smash, break",s,
2047,砸,zá,"strike, smash, break",t,
2048,嚷,rǎng,"shout, yell",s,
2048,嚷,rǎng,"shout, yell",t,
2048,嚷嚷,rāng, rāngrang shout,s,
2048,嚷嚷,rāng,嚷嚷 rāngrang shout,t,
2049,盲,máng,"(=盲目 mángmù) blind, unable to distinguish",s,
2049,盲,máng,"(=盲目 mángmù) blind, unable to distinguish",t,
2049,盲动,máng, mángdòng act blindly,s,
2049,盲动,máng,盲动 mángdòng act blindly,t,
2050,辨,biàn,"distinguish, differentiate",s,
2050,辨,biàn,"distinguish, differentiate",t,
2051,葛,gé,"kudzu vine, grass-cloth",s,
2051,葛,gé,"kudzu vine, grass-cloth",t,
2051,葛,Gě,<family name>,s,
2051,葛,Gě,<family name>,t,
2052,罕,hǎn,"rarely, seldom",s,
2052,罕,hǎn,"rarely, seldom",t,
2052,希罕,han," xīhan rare, cherish",s,
2052,希罕,han,"希罕 xīhan rare, cherish",t,
2053,矩,jǔ,(carpenter's square),s,
2053,矩,jǔ,(carpenter's square),t,
2053,矩阵,jǔ, jǔzhèn matrix,s,
2053,矩阵,jǔ,矩阵 jǔzhèn matrix,t,
2054,泳,yǒng,游泳 yóuyǒng swim,s,
2054,泳,yǒng,游泳 yóuyǒng swim,t,
2055,宅,zhái,"residence, house",s,
2055,宅,zhái,"residence, house",t,
2056,贷,dài,"borrow, (=贷款 dàikuǎn) lend, loan",s,
2056,貸,dài,"borrow, (=贷款 dàikuǎn) lend, loan",t,
2057,膀,bǎng,"upper arm, (=肩膀 jiānbǎng) shoulder",s,
2057,膀,bǎng,"upper arm, (=肩膀 jiānbǎng) shoulder",t,
2057,翅膀,bǎng, chìbǎng wing,s,
2057,翅膀,bǎng,翅膀 chìbǎng wing,t,
2057,膀,pāng,swell,s,
2057,膀,pāng,swell,t,
2057,膀胱,páng, pángguāng urinary bladder,s,
2057,膀胱,páng,膀胱 pángguāng urinary bladder,t,
2058,捏,niē,"hold between the fingers, knead, fabricate",s,
2058,捏,niē,"hold between the fingers, knead, fabricate",t,
2059,颈,jǐng,(=颈项 jǐngxiàng) neck,s,
2059,頸,jǐng,(=颈项 jǐngxiàng) neck,t,
2059,脖颈儿,gěng, bógěngr nape,s,
2059,脖颈儿,gěng,脖颈儿 bógěngr nape,t,
2060,践,jiàn,实践 put into practice,s,
2060,踐,jiàn,实践 put into practice,t,
2060,践踏,jiàn, trample,s,
2060,践踏,jiàn,践踏 trample,t,
2061,脖,bó,(=脖子 bózi) neck,s,
2061,脖,bó,(=脖子 bózi) neck,t,
2062,贾,gǔ,merchant,s,
2062,賈,gǔ,merchant,t,
2062,贾,Jiǎ,<family name>,s,
2062,賈,Jiǎ,<family name>,t,
2063,轿,jiào,sedan chair,s,
2063,轎,jiào,sedan chair,t,
2063,轿车,jiào, jiàochē car,s,
2063,轿车,jiào,轿车 jiàochē car,t,
2064,脾,pí,spleen,s,
2064,脾,pí,spleen,t,
2064,脾气,pí, píqi (bad-) temper,s,
2064,脾气,pí,脾气 píqi (bad-) temper,t,
2065,堡,bǎo,"(=堡垒 bǎolěi), fort, fortress",s,
2065,堡,bǎo,"(=堡垒 bǎolěi), fort, fortress",t,
2065,城堡,bǎo, chéngbǎo castle,s,
2065,城堡,bǎo,城堡 chéngbǎo castle,t,
2065,堡子,bǔ, bǔzi) walled town/village (used mostly in place names),s,
2065,堡子,bǔ,(=堡子 bǔzi) walled town/village (used mostly in place names),t,
2065,堡,pù,walled town/village (used mostly in place names),s,
2065,堡,pù,walled town/village (used mostly in place names),t,
2066,娇,jiāo,"graceful, delicate",s,
2066,嬌,jiāo,"graceful, delicate",t,
2066,娇嫩,jiāo, jiāonèn tender and lovely,s,
2066,娇嫩,jiāo,娇嫩 jiāonèn tender and lovely,t,
2067,浙,Zhè,浙江省 Zhèjiāngshěng Zhejiang Province,s,
2067,浙,Zhè,浙江省 Zhèjiāngshěng Zhejiang Province,t,
2068,劣,liè,"bad, inferior, minor",s,
2068,劣,liè,"bad, inferior, minor",t,
2069,潇,xiāo,deep and clear water,s,
2069,瀟,xiāo,deep and clear water,t,
2069,潇洒,xiāo, xiāosǎ natural & unrestrained,s,
2069,潇洒,xiāo,潇洒 xiāosǎ natural & unrestrained,t,
2070,赐,cì,"give, grant, gift (from superior to inferior)",s,
2070,賜,cì,"give, grant, gift (from superior to inferior)",t,
2071,陀,tuó,陀螺 tuóluó top (spiraling toy),s,
2071,陀,tuó,陀螺 tuóluó top (spiraling toy),t,
2071,陀螺仪,tuó, tuóluóyí gyroscope,s,
2071,陀螺仪,tuó,陀螺仪 tuóluóyí gyroscope,t,
2072,蓄,xù,"store, save, grow",s,
2072,蓄,xù,"store, save, grow",t,
2072,积蓄,xù, jīxù save,s,
2072,积蓄,xù,积蓄 jīxù save,t,
2072,储蓄,xù, chǔxù deposit,s,
2072,储蓄,xù,储蓄 chǔxù deposit,t,
2073,坟,fén,"grave, tomb",s,
2073,墳,fén,"grave, tomb",t,
2074,颂,sòng,"praise, song, ode",s,
2074,頌,sòng,"praise, song, ode",t,
2074,歌颂,sòng, gēsòng sing the praises of,s,
2074,歌颂,sòng,歌颂 gēsòng sing the praises of,t,
2075,漏,lòu,(=漏水 lòushuǐ) leak out,s,
2075,漏,lòu,(=漏水 lòushuǐ) leak out,t,
2076,杭,Háng,杭州 Hángzhōu,s,
2076,杭,Háng,杭州 Hángzhōu,t,
2077,茅,máo,"straw, thatch",s,
2077,茅,máo,"straw, thatch",t,
2077,茅草,máo, máocǎo) grass for thatching,s,
2077,茅草,máo,(茅草 máocǎo) grass for thatching,t,
2077,白茅,máo, báimáo edible wild grass,s,
2077,白茅,máo,白茅 báimáo edible wild grass,t,
2078,砖,zhuān,brick,s,
2078,磚,zhuān,brick,t,
2079,瞬,shùn,wink,s,
2079,瞬,shùn,wink,t,
2079,瞬间,shùn," shùnjiān a moment, in the twinkling of an eye",s,
2079,瞬间,shùn,"瞬间 shùnjiān a moment, in the twinkling of an eye",t,
2080,鹤,hè,crane (emblem of longevity),s,
2080,鶴,hè,crane (emblem of longevity),t,
2081,辟,bì,monarch,s,
2081,辟,bì,monarch,t,
2081,复辟,bì, fùbì restore a dethored monarch or old order,s,
2081,复辟,bì,复辟 fùbì restore a dethored monarch or old order,t,
2081,开辟,pì," kāipì open up, start",s,
2081,开辟,pì,"开辟 kāipì open up, start",t,
2082,渔,yú,to fish,s,
2082,漁,yú,to fish,t,
2082,渔民,yú, yúmín fisherfolk,s,
2082,渔民,yú,渔民 yúmín fisherfolk,t,
2082,渔业,yú, yúyè fishery,s,
2082,渔业,yú,渔业 yúyè fishery,t,
2083,乖,guāi,"clever, (=乖乖 guāiguāi) obedient, well-behaved",s,
2083,乖,guāi,"clever, (=乖乖 guāiguāi) obedient, well-behaved",t,
2084,霸,bà,"overlord, tyrant, dominate",s,
2084,霸,bà,"overlord, tyrant, dominate",t,
2084,霸占,bà, bàzhàn sieze,s,
2084,霸占,bà,霸占 bàzhàn sieze,t,
2085,襄,xiāng,"(=襄助 xiāngzhù) assist, help",s,
2085,襄,xiāng,"(=襄助 xiāngzhù) assist, help",t,
2086,炒,chǎo,"stir fry, saute",s,
2086,炒,chǎo,"stir fry, saute",t,
2086,炒饭,chǎo, chǎofàn fried rice,s,
2086,炒饭,chǎo,炒饭 chǎofàn fried rice,t,
2086,炒面,chǎo," chǎomiàn ""chow mein"", fried noodles",s,
